gene_name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name,gene_id
SETSIP,0.0572070447334154,0.117179526287209,3.69908507005477,1,102.867928247113,2.29760615006546,SETSIP,ENSG00000230667
CROCC2,0.323929199071521,0.446552521466117,0.982414384974789,1,102.867928247113,-0.651993764368721,CROCC2,ENSG00000226321
TTLL9,0.612482593693944,0.70922023355019,0.258148825602147,1,102.867928247113,-0.284604551837202,TTLL9,ENSG00000131044
DST,3.15246140261824e-05,0.00037000720688,18.9662712878994,1,102.867928247113,1.81750872696957,DST,ENSG00000151914
FOSL1,0.287267602623297,0.407240718207113,1.14421209436347,1,102.867928247113,0.6495879661025,FOSL1,ENSG00000175592
NDUFA7,0.120830446070623,0.208544090560275,2.44687365944401,1,102.867928247113,0.557475266037804,NDUFA7,ENSG00000267855
GJA1,0.0024455795701228,0.0096055756878351,9.65157629720576,1,102.867928247113,-2.15937340090772,GJA1,ENSG00000152661
LRRC23,0.0262273442663216,0.0626848572330821,5.08671289736748,1,102.867928247113,0.74042451546844,LRRC23,ENSG00000010626
ODAD1,0.271570928134412,0.390412490129977,1.22187855992413,1,102.867928247113,-0.596103565716744,ODAD1,ENSG00000105479
ISY1-RAB43,0.185074415165809,0.291364003724511,1.78017147316125,1,102.867928247113,2.20193098575039,ISY1-RAB43,ENSG00000261796
DUSP5,0.0722079902269821,0.141141497707158,3.29962204158137,1,102.867928247113,0.859652110190862,DUSP5,ENSG00000138166
SIGLEC6,0.0023401631205034,0.0092937375714989,9.74027396237159,1,102.867928247113,-7.33392226991587,SIGLEC6,ENSG00000105492
CALML3,0.200916266040592,0.310205409585979,1.65686221316917,1,102.867928247113,-1.28404220085505,CALML3,ENSG00000178363
NKX2-1,1.8122524106458e-07,1.48545279561131e-05,31.3350674463943,1,102.867928247113,-2.91981097755895,NKX2-1,ENSG00000136352
CLIC2,3.58025352218349e-05,0.0004031817029485,18.6789428161121,1,102.867928247113,-3.6799957025926,CLIC2,ENSG00000155962
SLC26A9,3.0433405669688e-06,8.0451619414308e-05,24.3975371322465,1,102.867928247113,-4.87395224572601,SLC26A9,ENSG00000174502
DCN,0.0055912929693469,0.0183200949192233,8.01134836363495,1,102.867928247113,-2.65828538095622,DCN,ENSG00000011465
TEKT1,0.132244940920881,0.224219974433505,2.30235906317049,1,102.867928247113,0.604886968624819,TEKT1,ENSG00000167858
HNRNPCL1,0.0393124882948156,0.0859853199799116,4.35770961264891,1,102.867928247113,2.769217986778,HNRNPCL1,ENSG00000179172
DSC3,0.0310402743161226,0.0718524868428764,4.78108804246839,1,102.867928247113,1.35162500940137,DSC3,ENSG00000134762
MUCL3,0.0004630764026842,0.002587019009409,13.0857422185215,1,102.867928247113,-4.6122400345602,MUCL3,ENSG00000168631
TREX1,0.675704387701167,0.760757022856526,0.1760046186241,1,102.867928247113,0.461536421378817,TREX1,ENSG00000213689
MKI67,0.61337697063569,0.70980265988516,0.256850324975043,1,102.867928247113,-0.399641468360277,MKI67,ENSG00000148773
C12orf75,0.135706706823889,0.229079518608861,2.26130013195165,1,102.867928247113,0.580644239516451,C12orf75,ENSG00000235162
ATP8A1,3.87996521995554e-07,2.33732844575635e-05,29.4214017611813,1,102.867928247113,-4.15953464964869,ATP8A1,ENSG00000124406
RAC2,2.13475232743642e-06,6.35342954594172e-05,25.246514033127,1,102.867928247113,-3.65922269113648,RAC2,ENSG00000128340
MB,0.0081165705130169,0.0246255173331825,7.28811629358042,1,102.867928247113,1.26647226704782,MB,ENSG00000198125
EGLN2,0.0103177828290555,0.0299587190158407,6.82813724509581,1,102.867928247113,-1.58336209399295,EGLN2,ENSG00000269858
MT1G,0.0740177301424056,0.143667954468955,3.25762302466948,1,102.867928247113,-1.04065571861218,MT1G,ENSG00000125144
BCAT1,4.0187739106585e-06,9.52316092573105e-05,23.73654072482,1,102.867928247113,-4.34207179631003,BCAT1,ENSG00000060982
ANKRD66,0.308301397947129,0.429269559937523,1.04829687225943,1,102.867928247113,0.440983695084927,ANKRD66,ENSG00000230062
WFDC6,0.172900625211603,0.275934607742743,1.88368858106861,1,102.867928247113,0.725045153929809,WFDC6,ENSG00000243543
SPARCL1,0.791677289124295,0.8525493098474,0.0701301443163166,1,102.867928247113,-0.154430760622184,SPARCL1,ENSG00000152583
RSPH10B2,0.0350836992883438,0.0792314798743085,4.56087221372216,1,102.867928247113,1.29219477707051,RSPH10B2,ENSG00000169402
DNAJC25-GNG10,0.10446835947047,0.186817524088823,2.68318065283783,1,102.867928247113,1.45162408554916,DNAJC25-GNG10,ENSG00000244115
MACROD2,3.84628309488604e-07,2.33732844575635e-05,29.4431450654861,1,102.867928247113,-3.90279282407059,MACROD2,ENSG00000172264
PNRC2,0.453590686159739,0.571347714216249,0.565950232762713,1,102.867928247113,0.226444023719092,PNRC2,ENSG00000189266
CXCR4,0.0016703728808099,0.007057730126485,10.4231820904547,1,102.867928247113,-2.96027292979724,CXCR4,ENSG00000121966
DHRS9,0.411671344305631,0.533114923990716,0.679485023040879,1,102.867928247113,0.353822353992858,DHRS9,ENSG00000073737
TNFRSF12A,0.633058932600641,0.726976740295462,0.229300973570505,1,102.867928247113,0.188118724974635,TNFRSF12A,ENSG00000006327
CCDC81,0.15988423916667,0.259728088303144,2.00420376958171,1,102.867928247113,0.71868252023697,CCDC81,ENSG00000149201
MRLN,0.0001900319419949,0.0013196662638538,14.9908201549046,1,102.867928247113,1.70503336368721,MRLN,ENSG00000227877
MCEMP1,0.0006573918982229,0.0033956193090029,12.3487761224751,1,102.867928247113,-6.42325975292268,MCEMP1,ENSG00000183019
ECT2L,0.27989707513315,0.400392768877935,1.17998949287845,1,102.867928247113,0.521217201826001,ECT2L,ENSG00000203734
ERN2,0.929217447369674,0.95333130058991,0.0079294238482438,1,102.867928247113,-0.0531562115453875,ERN2,ENSG00000134398
MAPK10,0.625393056381141,0.720332937550266,0.239800316156178,1,102.867928247113,-0.258021317972785,MAPK10,ENSG00000109339
VWA3A,0.642719011807072,0.73554476059404,0.216479532689989,1,102.867928247113,0.231989126725993,VWA3A,ENSG00000175267
IER3IP1,0.0570905750304998,0.116988883259221,3.70261442180623,1,102.867928247113,0.552692486320632,IER3IP1,ENSG00000134049
CCDC190,0.913526589197205,0.940810081562518,0.0118502274661729,1,102.867928247113,0.0569691406193889,CCDC190,ENSG00000185860
RIIAD1,0.0121019383602274,0.0338989870034381,6.52497763250197,1,102.867928247113,1.04404876751669,RIIAD1,ENSG00000178796
DSP,0.0020104011446674,0.0082276983379986,10.0469975084023,1,102.867928247113,1.26543001998758,DSP,ENSG00000096696
CFAP46,0.907605257290506,0.93683449348731,0.0135363649918624,1,102.867928247113,0.0548334770835781,CFAP46,ENSG00000171811
GADD45A,1.52104851007047e-07,1.38277137279133e-05,31.7797929166151,1,102.867928247113,2.19878099895191,GADD45A,ENSG00000116717
RDH14,0.456983004595116,0.573955042194318,0.557473682486782,1,102.867928247113,-0.285199068981952,RDH14,ENSG00000240857
TNS4,0.0009392579701916,0.0045327074231654,11.6057477738411,1,102.867928247113,1.76219870153504,TNS4,ENSG00000131746
STMND1,0.0269422735789344,0.0639655118208318,5.03772931825397,1,102.867928247113,0.90055848427069,STMND1,ENSG00000230873
DRC3,0.0731824411697816,0.142655830740315,3.2768671799281,1,102.867928247113,0.717806613779567,DRC3,ENSG00000171962
CCDC181,2.11405844850697e-06,6.32951631289513e-05,25.2699290509564,1,102.867928247113,1.89943210600258,CCDC181,ENSG00000117477
SMIM11A,0.813474519313828,0.867428576790176,0.055956995801599,1,102.867928247113,0.155970969369692,SMIM11A,ENSG00000205670
LRRC74B,0.258375446230381,0.375873503390139,1.29170088914,1,102.867928247113,0.572123678025835,LRRC74B,ENSG00000187905
BBOF1,0.0024575318433352,0.0096222859958309,9.64176975523464,1,102.867928247113,1.18217715710706,BBOF1,ENSG00000119636
C1orf87,0.467812234211931,0.583743741217783,0.531072326667603,1,102.867928247113,0.329140291445774,C1orf87,ENSG00000162598
TMEM231,0.989838914274742,0.993415209027241,0.0001629801937571,1,102.867928247113,0.0057560294740417,TMEM231,ENSG00000205084
CD302,9.74153400977644e-07,4.16304872212668e-05,27.1483455734417,1,102.867928247113,-2.75298520926857,CD302,ENSG00000241399
SDHD,0.812143949672572,0.866934190512993,0.0567736556768704,1,102.867928247113,0.0800236501625124,SDHD,ENSG00000204370
CETN2,0.0003179040493262,0.0019408061619428,13.884773666232,1,102.867928247113,1.1492001583574,CETN2,ENSG00000147400
FCGR3A,0.001809478853657,0.0075837336699792,10.2605075126462,1,102.867928247113,-5.00987557737606,FCGR3A,ENSG00000203747
CCDC65,0.0265434455307977,0.0632589264318343,5.06488334301978,1,102.867928247113,0.911520869762267,CCDC65,ENSG00000139537
F3,0.0045949263490236,0.0156823424881352,8.39631448525223,1,102.867928247113,0.89551429460213,F3,ENSG00000117525
COL6A3,0.0011828253036967,0.0054326868040354,11.1296802588144,1,102.867928247113,-6.36771202286226,COL6A3,ENSG00000163359
SLC34A2,2.07343730732343e-05,0.0002809535646779,19.9184021343911,1,102.867928247113,-2.208198433196,SLC34A2,ENSG00000157765
PRB2,0.0012033039716394,0.0054895254180633,11.0943686936205,1,102.867928247113,6.09251760873146,PRB2,ENSG00000121335
CHST6,0.226789319336187,0.339865418247994,1.47851932798556,1,102.867928247113,0.565189494965296,CHST6,ENSG00000183196
WDR83OS,0.12530082325144,0.214189441455452,2.38851303810282,1,102.867928247113,-0.580246001633774,WDR83OS,ENSG00000105583
CP,9.02047551245713e-07,3.95634890897243e-05,27.3365130534304,1,102.867928247113,1.99498904532112,CP,ENSG00000047457
SLX1B,0.868180244319697,0.908138330878344,0.0276841100178819,1,102.867928247113,-0.167395881642529,SLX1B,ENSG00000181625
TMEM212,0.0174174123889991,0.0450062335633052,5.84104892808379,1,102.867928247113,1.14064258420862,TMEM212,ENSG00000186329
SCN1A,0.0001311717210788,0.0010195057605565,15.7967506973791,1,102.867928247113,-4.65845613769338,SCN1A,ENSG00000144285
ITGA2,0.0007692862106237,0.0038502813344532,12.0205199013518,1,102.867928247113,1.29897979647556,ITGA2,ENSG00000164171
CYP1B1,0.656630519557034,0.747700432198855,0.198797173674782,1,102.867928247113,-0.254118027032093,CYP1B1,ENSG00000138061
SLC9A3,0.69837923409774,0.779267165920263,0.151005709496476,1,102.867928247113,-0.351365391385946,SLC9A3,ENSG00000066230
AMD1,0.15542679241347,0.253965347080834,2.04810499066509,1,102.867928247113,0.543099199981547,AMD1,ENSG00000123505
BMP1,2.62683755543328e-06,7.50525015838079e-05,24.749092758388,1,102.867928247113,-4.05261175029496,BMP1,ENSG00000168487
LRRC6,0.0004535895512018,0.0025482559056285,13.1295021676123,1,102.867928247113,1.4396425334172,LRRC6,ENSG00000129295
ADGB,0.170865388536476,0.272961165756345,1.9018242630098,1,102.867928247113,0.62013059275907,ADGB,ENSG00000118492
PLXND1,1.28417188560727e-06,4.68675870659587e-05,26.4748516966531,1,102.867928247113,-4.83554906210525,PLXND1,ENSG00000004399
FLACC1,0.0023697428731154,0.009396284191576,9.71497553171431,1,102.867928247113,1.52587637645321,FLACC1,ENSG00000155749
VSNL1,0.152046464404942,0.249501910739977,2.08237470150938,1,102.867928247113,0.962954217270419,VSNL1,ENSG00000163032
PCSK1N,0.677835781397997,0.762304462534207,0.173559250857253,1,102.867928247113,0.230503057663317,PCSK1N,ENSG00000102109
LPAR6,0.0019320238246452,0.007970395316193,10.1275488762861,1,102.867928247113,1.52796331918487,LPAR6,ENSG00000139679
AGTR2,0.0043357589654091,0.0149922509177355,8.51072117056126,1,102.867928247113,-5.61263077344984,AGTR2,ENSG00000180772
MS4A7,0.0003512884417593,0.0021111084240345,13.6718585942347,1,102.867928247113,-5.30904981956206,MS4A7,ENSG00000166927
TEKT2,0.214693446687987,0.326182690197488,1.55867412730913,1,102.867928247113,0.532914357636907,TEKT2,ENSG00000092850
ANKUB1,0.739571825550967,0.809305842978024,0.111101648918133,1,102.867928247113,-0.160267638320061,ANKUB1,ENSG00000206199
PCDH7,0.0910589475567303,0.168129519122471,2.90982843373178,1,102.867928247113,0.801511636821898,PCDH7,ENSG00000169851
MT2A,0.135641415749831,0.229046632471853,2.26206350068316,1,102.867928247113,0.534647111853711,MT2A,ENSG00000125148
SIK1,0.337675404757914,0.460299079550046,0.927872145131931,1,102.867928247113,0.505594995413751,SIK1,ENSG00000142178
LINC01133,0.821835004545779,0.873177862883318,0.0509681709333407,1,102.867928247113,0.140515059469542,LINC01133,ENSG00000224259
ELAPOR2,4.06482172323577e-06,9.58684368687683e-05,23.7095404798174,1,102.867928247113,-3.46516560695208,ELAPOR2,ENSG00000164659
RSPH10B,0.0102790822371374,0.0298984358264614,6.83530522079535,1,102.867928247113,1.38758825489659,RSPH10B,ENSG00000155026
LST1,0.000103449918442,0.0008910498235047,16.3169111728487,1,102.867928247113,-4.96553698618089,LST1,ENSG00000204482
GJB3,0.553082195554373,0.659058860288814,0.354146335778762,1,102.867928247113,0.383183824722056,GJB3,ENSG00000188910
P2RX1,0.0007018193309129,0.0035880333891252,12.2120277385747,1,102.867928247113,-5.44828421616805,P2RX1,ENSG00000108405
VWA3B,0.234400255412675,0.348291612797437,1.43069837327555,1,102.867928247113,0.525876168021168,VWA3B,ENSG00000168658
C1orf162,6.26510141106179e-06,0.0001253020282212,22.6893194523929,1,102.867928247113,-4.06237632955954,C1orf162,ENSG00000143110
TNFRSF6B,0.0009470780832141,0.0045576423638795,11.588572324775,1,102.867928247113,5.71858223361242,TNFRSF6B,ENSG00000243509
CLDN1,0.0001527404084234,0.0011398537942051,15.4648536832983,1,102.867928247113,1.47499611949481,CLDN1,ENSG00000163347
AVPI1,0.985455677969785,0.991603620416366,0.0003339385454707,1,102.867928247113,-0.0083936689280113,AVPI1,ENSG00000119986
CTD-2192J16.22,0.0051772152465891,0.0172229382787398,8.16194402743328,1,102.867928247113,-7.34287112802706,CTD-2192J16.22,ENSG00000269242
MSR1,6.96291504977963e-05,0.0006669458859942,17.1911249002872,1,102.867928247113,-9.66392420124154,MSR1,ENSG00000038945
CCDC113,0.194781922639527,0.303966795629723,1.70319892886806,1,102.867928247113,0.540849069474813,CCDC113,ENSG00000103021
FAM20A,0.0051229193306363,0.0170763977687879,8.18261226019545,1,102.867928247113,-1.61939983442938,FAM20A,ENSG00000108950
POU2AF1,0.152547858159842,0.250242549474807,2.07723661908428,1,102.867928247113,-0.834566597469824,POU2AF1,ENSG00000110777
CCNO,0.668742331793411,0.756495850445035,0.184133261574495,1,102.867928247113,-0.221608799278315,CCNO,ENSG00000152669
SULT1A4,0.227814543667245,0.340872600595947,1.4719645709179,1,102.867928247113,1.10630710492957,SULT1A4,ENSG00000213648
UACA,0.0043566304225999,0.015026033033663,8.50124871032446,1,102.867928247113,1.22274935930345,UACA,ENSG00000137831
RHOBTB2,4.11168386565907e-06,9.65184006023256e-05,23.6823818686726,1,102.867928247113,-2.87329658192436,RHOBTB2,ENSG00000008853
NWD1,0.993496230981356,0.995440167633798,6.67683668549216e-05,1,102.867928247113,0.0038753476725502,NWD1,ENSG00000188039
ERICH5,0.0315130361989937,0.0726441590571547,4.75381525227321,1,102.867928247113,0.975262607227555,ERICH5,ENSG00000177459
SERPINB2,0.357631523084884,0.481334485982347,0.853837283497106,1,102.867928247113,-0.692935425089209,SERPINB2,ENSG00000197632
APOBEC4,0.0129552925285598,0.0358673658044291,6.39611207693298,1,102.867928247113,1.10555275709616,APOBEC4,ENSG00000173627
TP63,0.0431282437415149,0.0930691492048229,4.193450867022,1,102.867928247113,1.03923336827636,TP63,ENSG00000073282
CYBRD1,1.95799370477239e-05,0.0002734628079291,20.049313349261,1,102.867928247113,-2.40146194576988,CYBRD1,ENSG00000071967
GALNT4,0.0870638113891992,0.162918808737274,2.98454933923794,1,102.867928247113,1.60595518580018,GALNT4,ENSG00000257594
CAV1,0.0015497876701341,0.0066743655044536,10.5759276557955,1,102.867928247113,-1.69699330691053,CAV1,ENSG00000105974
CCL3,0.0004824625445084,0.0026682651246077,12.9991145864345,1,102.867928247113,-5.1947799001748,CCL3,ENSG00000277632
MARCHF10,0.365656225514729,0.489106775701884,0.82565382647795,1,102.867928247113,0.410778989254318,MARCHF10,ENSG00000173838
SOX15,0.0379517823772405,0.0841129928573593,4.42043511798192,1,102.867928247113,1.08037495977669,SOX15,ENSG00000129194
ACSL4,0.0404074170867549,0.0881103730631377,4.30889288174353,1,102.867928247113,-1.01168752233411,ACSL4,ENSG00000068366
SPA17,6.08311287808671e-05,0.0006083112878086,17.4913465479352,1,102.867928247113,1.47318653451746,SPA17,ENSG00000064199
ODAD4,3.52694444044944e-05,0.0003980749932787,18.7127715114433,1,102.867928247113,1.69831623019378,ODAD4,ENSG00000204815
MSLN,1.87714326648207e-06,5.90296624679895e-05,25.5560356130137,1,102.867928247113,-2.65354096935712,MSLN,ENSG00000102854
NOMO2,0.660474035184869,0.749694828314382,0.194071081084906,1,102.867928247113,0.349365947849389,NOMO2,ENSG00000185164
CCL15,0.0103168821100753,0.0299587190158407,6.82830375399453,1,102.867928247113,1.19650809885039,CCL15,ENSG00000275718
GET4,0.0115806978050652,0.0326953636506639,6.60844823550306,1,102.867928247113,1.77902967206926,GET4,ENSG00000239857
CENPF,0.824752651776325,0.874419690178462,0.0492847842634291,1,102.867928247113,0.124860157636207,CENPF,ENSG00000117724
C2orf73,0.291579414867468,0.411486614263996,1.12382348123686,1,102.867928247113,0.479337099541235,C2orf73,ENSG00000177994
SPAG8,0.630043109776811,0.724513473930297,0.233396862171884,1,102.867928247113,0.212262534128339,SPAG8,ENSG00000137098
FLRT3,0.0009625033031538,0.0046052789624584,11.5551174533181,1,102.867928247113,-1.55642395624161,FLRT3,ENSG00000125848
STC1,3.27283713106866e-08,5.64282263977356e-06,35.7509739259921,1,102.867928247113,3.32682430114902,STC1,ENSG00000159167
TNIK,8.37367700331114e-08,9.7368337247804e-06,33.3075456436474,1,102.867928247113,-4.03062837927404,TNIK,ENSG00000154310
MNDA,0.0048754999206384,0.0163877699697516,8.27976271084971,1,102.867928247113,-4.13513228505641,MNDA,ENSG00000163563
KLK11,0.816307040807685,0.869707053918266,0.0542392818196896,1,102.867928247113,0.103631817243424,KLK11,ENSG00000167757
MIR22HG,0.381401599719588,0.505837665410594,0.772798491077915,1,102.867928247113,0.353556835600293,MIR22HG,ENSG00000186594
RGS22,0.285220395887914,0.405372933325632,1.15403059582595,1,102.867928247113,0.478371483034947,RGS22,ENSG00000132554
CFAP47,0.683384946730313,0.767158673922669,0.16728658623364,1,102.867928247113,-0.211733672914587,CFAP47,ENSG00000165164
TRIP13,0.0067104551953988,0.0212356177069584,7.65597885505934,1,102.867928247113,1.09975726470576,TRIP13,ENSG00000071539
PI3,0.0905006642174301,0.167593822624871,2.92005077515517,1,102.867928247113,-1.19924136247736,PI3,ENSG00000124102
AQP4-AS1,0.160730000466628,0.260925325432838,1.99603317602215,1,102.867928247113,-1.0698954506959,AQP4-AS1,ENSG00000260372
NPR1,2.0817630697796e-05,0.000281319333754,19.9092510792529,1,102.867928247113,-7.21527473205219,NPR1,ENSG00000169418
CYBB,0.0004322004849938,0.0024528971906573,13.2317148117062,1,102.867928247113,-5.89626370814121,CYBB,ENSG00000165168
COMMD3-BMI1,0.197690027294784,0.306972092072645,1.68101937469409,1,102.867928247113,2.02661734989745,COMMD3-BMI1,ENSG00000269897
FASN,1.3485637529159e-08,3.22608332079738e-06,38.1011034861419,1,102.867928247113,-3.37027023588794,FASN,ENSG00000169710
EFHB,0.0449631416455259,0.0963697935014045,4.11990723118168,1,102.867928247113,0.855146887917509,EFHB,ENSG00000163576
MBIP,3.18550931372421e-05,0.0003730104582815,18.9426911113799,1,102.867928247113,-2.00697716150186,MBIP,ENSG00000151332
KRT16,0.328734974691704,0.451175504267421,0.962998334915508,1,102.867928247113,0.66674517346734,KRT16,ENSG00000186832
PACRG,0.568415774105644,0.671607732997504,0.327445243308718,1,102.867928247113,0.249270784021028,PACRG,ENSG00000112530
CFAP100,0.83846488982635,0.886326522015169,0.0417688190358709,1,102.867928247113,0.0944931302812094,CFAP100,ENSG00000163885
DLEC1,0.420326575042051,0.541797596084108,0.654638618211873,1,102.867928247113,-0.413628184648595,DLEC1,ENSG00000008226
TMEM232,0.42577884544463,0.547032302469617,0.639377608172625,1,102.867928247113,0.348938562648905,TMEM232,ENSG00000186952
IDS,0.309361020435085,0.430385392925828,1.04369170626774,1,102.867928247113,0.374246876669871,IDS,ENSG00000010404
IGLC2,0.639374514057269,0.732555584391921,0.220867497069549,1,102.867928247113,-0.558963021547621,IGLC2,ENSG00000211677
KRT7,0.129919745004011,0.220801742019054,2.33062655621792,1,102.867928247113,-0.504766266653994,KRT7,ENSG00000135480
S100A16,0.913028997112093,0.940491344367628,0.0119875519877717,1,102.867928247113,-0.0405570946889612,S100A16,ENSG00000188643
BOLA2B,0.0747450119484801,0.144462721199227,3.2410589449567,1,102.867928247113,-1.20252920517279,BOLA2B,ENSG00000169627
MICOS10,0.0854565642977445,0.160404271951835,3.01567926840348,1,102.867928247113,0.574249980505789,MICOS10,ENSG00000173436
LAYN,0.0152142496290316,0.0407015773917379,6.09371870416538,1,102.867928247113,1.14667071228188,LAYN,ENSG00000204381
DPP4,2.78831512393887e-07,1.90980487941018e-05,30.2481504456624,1,102.867928247113,-4.18975601625645,DPP4,ENSG00000197635
IGFBP6,0.4387317195743,0.558182849331171,0.604285285193343,1,102.867928247113,0.405703503409119,IGFBP6,ENSG00000167779
KIAA0408,7.51652516470481e-05,0.0007091061476136,17.0215265962116,1,102.867928247113,-8.0828090257449,KIAA0408,ENSG00000189367
RPS10,0.936683255896995,0.959126823568498,0.0063415360814437,1,102.867928247113,0.0272267005246854,RPS10,ENSG00000124614
MRC1,0.0001202099601858,0.0009821075178581,15.9875853402575,1,102.867928247113,-9.10683978251249,MRC1,ENSG00000260314
KDM5D,0.0528973067638392,0.110202722424665,3.83512365681181,1,102.867928247113,-2.0255833087439,KDM5D,ENSG00000012817
RIMS1,0.32281396119408,0.445383500543708,0.986975160566219,1,102.867928247113,0.578674634841168,RIMS1,ENSG00000079841
CXCL17,0.677104301093017,0.761818520581702,0.174396217830879,1,102.867928247113,-0.0931803946558563,CXCL17,ENSG00000189377
NDNF,0.0003261291853849,0.0019813437751209,13.8302554224889,1,102.867928247113,-2.39679273537895,NDNF,ENSG00000173376
ATP11A,1.14887514333606e-07,1.19674494097506e-05,32.4956516174259,1,102.867928247113,-3.57712736089942,ATP11A,ENSG00000068650
STOML3,0.0373560082144134,0.0831611937097359,4.44865675938613,1,102.867928247113,0.850086029993976,STOML3,ENSG00000133115
CFAP74,0.991415049532358,0.993933565251823,0.0001163384756347,1,102.867928247113,0.0051531521152194,CFAP74,ENSG00000142609
TPGS1,0.891636581942961,0.923784274702612,0.0186517231223751,1,102.867928247113,0.0602474020810154,TPGS1,ENSG00000141933
FADS1,1.19117428985618e-06,4.4780988340458e-05,26.6576936380519,1,102.867928247113,-2.92450360508918,FADS1,ENSG00000149485
CFAP45,0.0097788614862531,0.028710691386533,6.93057153898064,1,102.867928247113,1.00302361234599,CFAP45,ENSG00000213085
JCHAIN,0.0378457028075333,0.0839150838304508,4.4254254162194,1,102.867928247113,-2.62580455166352,JCHAIN,ENSG00000132465
CDK15,0.0001722860320141,0.0012520787210331,15.2032279126049,1,102.867928247113,-144269487.334246,CDK15,ENSG00000138395
SNX30,8.71162747574099e-07,3.88102409359093e-05,27.4218606724422,1,102.867928247113,-3.40607871607803,SNX30,ENSG00000148158
KCNJ15,0.0002899490399207,0.0018064339020934,14.081529977716,1,102.867928247113,-2.14482613726053,KCNJ15,ENSG00000157551
ADAM28,0.0031763122517502,0.0116604708214034,9.12793505193173,1,102.867928247113,1.37969067809829,ADAM28,ENSG00000042980
C4orf47,0.731887207570301,0.803918285995498,0.118025412701267,1,102.867928247113,0.152083513271293,C4orf47,ENSG00000205129
FANK1,0.0100743616945062,0.0293958625739085,6.87369700262861,1,102.867928247113,0.967904234924781,FANK1,ENSG00000203780
DZIP1L,0.0553482630638909,0.114167209290204,3.75635709642857,1,102.867928247113,0.84320892719778,DZIP1L,ENSG00000158163
PPP1R42,0.0808691500164521,0.153685195774329,3.10819011961158,1,102.867928247113,0.730376297737611,PPP1R42,ENSG00000178125
AGR2,0.0001016809413602,0.0008795929183412,16.3548191147403,1,102.867928247113,1.02608973385931,AGR2,ENSG00000106541
CFAP206,9.98335149264824e-05,0.0008706398925122,16.3951365610631,1,102.867928247113,1.73177725650457,CFAP206,ENSG00000272514
RRAD,0.708941134848676,0.786663487404212,0.140111034082205,1,102.867928247113,0.130079798875357,RRAD,ENSG00000166592
PROM1,0.216339566198296,0.327986000907058,1.54744940432483,1,102.867928247113,0.569301282028035,PROM1,ENSG00000007062
TOGARAM2,0.440267527983785,0.559851892146217,0.600229850050431,1,102.867928247113,-0.381513166867655,TOGARAM2,ENSG00000189350
CCN2,0.0597052879469925,0.121155210931397,3.62519322329808,1,102.867928247113,0.683112604061356,CCN2,ENSG00000118523
PLEKHS1,0.381219437231747,0.505799773182134,0.773392228663954,1,102.867928247113,-0.40212428477415,PLEKHS1,ENSG00000148735
UBXN11,0.702928545156968,0.782610779598654,0.146255695338416,1,102.867928247113,-0.175419601330043,UBXN11,ENSG00000158062
LGALS1,0.0013888878538962,0.0061509648091065,10.8000164479791,1,102.867928247113,-1.64561621711618,LGALS1,ENSG00000100097
GADD45B,0.302028290370924,0.422535381044942,1.07599116017758,1,102.867928247113,-0.388228961877267,GADD45B,ENSG00000099860
SLA,0.001158520905099,0.0053486653051665,11.1724148290785,1,102.867928247113,-3.43657061557407,SLA,ENSG00000155926
C1R,0.806330258935387,0.863356563068951,0.060415446751699,1,102.867928247113,-0.105976160349681,C1R,ENSG00000159403
DCDC2B,0.308598308431305,0.429563346925536,1.04700439399476,1,102.867928247113,0.424768521229824,DCDC2B,ENSG00000222046
C1QTNF3-AMACR,0.445374133376709,0.564765576181472,0.586901640476419,1,102.867928247113,1.06730224610073,C1QTNF3-AMACR,ENSG00000273294
MDK,0.58286411741041,0.683631383310356,0.303543423868794,1,102.867928247113,0.240879150635969,MDK,ENSG00000110492
TXLNB,0.0025745651271278,0.0099557816207571,9.5482702316813,1,102.867928247113,1.56259264013151,TXLNB,ENSG00000164440
FAM156A,0.04338029123107,0.0935726730609792,4.18315262805445,1,102.867928247113,1.84073966990775,FAM156A,ENSG00000268350
BEST4,0.7286366160989,0.801580435752366,0.121024710726025,1,102.867928247113,0.198121300124663,BEST4,ENSG00000142959
HLA-DQB1,0.14935448873757,0.246378239421924,2.11029729198913,1,102.867928247113,-0.613059980740131,HLA-DQB1,ENSG00000179344
MAOB,9.78967922274246e-05,0.0008617675372132,16.4382320773108,1,102.867928247113,-2.48514075139124,MAOB,ENSG00000069535
AGBL2,0.279797313180495,0.400392768877935,1.18048198328992,1,102.867928247113,0.500641564159983,AGBL2,ENSG00000165923
KIF19,0.0724337106751817,0.141472091162464,3.29432151606408,1,102.867928247113,0.804716492343705,KIF19,ENSG00000196169
PID1,0.0011004061137685,0.0051372834442976,11.278460191986,1,102.867928247113,-1.944785210503,PID1,ENSG00000153823
MRC2,4.43979219289689e-05,0.0004703169695865,18.1950515291827,1,102.867928247113,-3.44918580463789,MRC2,ENSG00000011028
EYA4,0.0175199868691665,0.0452012045128134,5.83011567000855,1,102.867928247113,1.23444689992851,EYA4,ENSG00000112319
RPL36A,0.257974905875864,0.37572808895407,1.29388989051443,1,102.867928247113,0.400240038897929,RPL36A,ENSG00000241343
TMEM273,0.0002994655342561,0.0018508376653654,14.0124426159532,1,102.867928247113,-5.2635408296054,TMEM273,ENSG00000204161
